what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381984880246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381984880263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381984881191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381984895649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984900502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984910158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984911640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984966330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984974774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984975785
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381984980722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984982966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984983668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984983698
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1381984984523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984984554
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381984988531
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381984988559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984994408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984996686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381984997546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985005201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985031510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985041051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985044839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985084044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985086743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985105790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985107067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985107191
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985107230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985107799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985108772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985110022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985110640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985116019
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.openPluginArtifact",1381985117662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985117687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985118527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985149584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985150629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985151625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985154384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985158160
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985158329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985158354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985158373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985158827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985160823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985165544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985166900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985167932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985168600
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985170912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985171032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985171051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985171752
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985171773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985172233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985173319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985181838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985183348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985184431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985185550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985188236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985190679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985198008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985199108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985200187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985200837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985203208
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985207537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985209502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985218307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985218333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985220895
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985221028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985221061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985221077
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985221481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985222406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985223358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985224032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985227571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985242342
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1381985252123
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1381985252154
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1381985252736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985252753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985254867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985254884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985256414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985265464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985265529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985268181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985269359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985269951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985275519
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985278514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985278616
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381985278632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985279193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985281502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985285232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985287261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381985289292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985291294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985311651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381985313276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381985314188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381985320698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381985322513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381985326997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985332127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381985342375
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1381985342574
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1381985342576
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1381985342577
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1381985342647
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1381985342896
