what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381988429550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988436419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988436528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988436547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988439480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988439500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988440177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988442712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988444487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988449093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988451706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988452723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988452849
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1381988453659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988453692
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381988457822
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381988457849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988472529
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381988478399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988494635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988499826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988500864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988503670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988520900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988522991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988529320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988530504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1381988551470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988551493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988552673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381988564855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381988578736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381988584967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381988588492
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988591974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988594285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988595572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988595681
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1381988596619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988596656
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381988600698
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381988600724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988625457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988629547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988630323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988633681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988640384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381988653528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988666851
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988666955
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381988667049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381988673298
