what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989558252
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381989558271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989559147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989561000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989570510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989611604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989612494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989617545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989620233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989621480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989623990
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381989624978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989625082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381989625102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989625423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989628696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989638900
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381989643068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989643173
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381989643192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989645193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381989654018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381989654140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381989654886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381989656523
